lemma,noun_count,verb_count,majority_tag,total_count,minority_count,minority_ratio,is_flexible,nv_cosine_similarity,n_variation,v_variation
place,3582,1544,NOUN,5126,1544,0.30120952009364027,True,0.7464520931243896,10.896980285644531,10.082863807678223
set,2801,2227,NOUN,5028,2227,0.44291964996022276,True,0.841749906539917,9.398600578308105,10.550089836120605
build,2055,2837,VERB,4892,2055,0.420073589533933,True,0.7291043400764465,8.863277435302734,10.260331153869629
change,2669,2074,NOUN,4743,2074,0.43727598566308246,True,0.8512474894523621,7.901745796203613,9.18197250366211
order,3806,902,NOUN,4708,902,0.19158878504672897,True,0.701027512550354,10.83557415008545,9.543689727783203
record,3140,1554,NOUN,4694,1554,0.33106092884533445,True,0.7786626815795898,9.608670234680176,9.548040390014648
hold,408,4266,VERB,4674,408,0.08729139922978177,True,0.8510305881500244,9.407818794250488,10.454501152038574
mean,1737,2930,VERB,4667,1737,0.37218770087850866,True,0.8295570611953735,10.310738563537598,11.055163383483887
point,4072,546,NOUN,4618,546,0.11823300129926376,True,0.7951363921165466,9.524516105651855,10.540183067321777
increase,1004,3521,VERB,4525,1004,0.22187845303867404,True,0.9129375219345093,8.121499061584473,8.994566917419434
release,1234,3249,VERB,4483,1234,0.27526210127147,True,0.8380967378616333,9.043645858764648,9.682290077209473
remain,400,3852,VERB,4252,400,0.09407337723424271,True,0.7871477603912354,8.052140235900879,9.330012321472168
study,2916,1243,NOUN,4159,1243,0.29886992065400336,True,0.817630410194397,8.9122953414917,9.938507080078125
leave,640,3389,VERB,4029,640,0.15884834946636883,True,0.7835718989372253,10.121673583984375,10.028311729431152
control,2583,1343,NOUN,3926,1343,0.34207845134997455,True,0.8678641319274902,8.156222343444824,8.81185245513916
cause,993,2863,VERB,3856,993,0.2575207468879668,True,0.767031192779541,8.781564712524414,9.802326202392578
do,195,3628,VERB,3823,195,0.051007062516348414,True,0.7604663372039795,10.675735473632812,10.811121940612793
design,2164,1623,NOUN,3787,1623,0.42857142857142855,True,0.7635219693183899,8.346179008483887,9.597122192382812
win,319,3397,VERB,3716,319,0.08584499461786868,True,0.8510767817497253,10.368724822998047,10.936753273010254
start,708,2967,VERB,3675,708,0.1926530612244898,True,0.8429664373397827,9.561704635620117,10.186687469482422
process,3385,276,NOUN,3661,276,0.0753892379131385,True,0.8622547388076782,8.522296905517578,8.988687515258789
rule,2479,1154,NOUN,3633,1154,0.3176438205339939,True,0.7647751569747925,8.58910846710205,10.101961135864258
lose,1304,2200,VERB,3504,1304,0.3721461187214612,True,0.7939872741699219,8.425616264343262,9.60842514038086
run,891,2595,VERB,3486,891,0.25559380378657487,True,0.8809914588928223,10.714482307434082,10.53054141998291
feature,1658,1808,VERB,3466,1658,0.4783612233121754,True,0.7434016466140747,8.617375373840332,9.432465553283691
land,3163,296,NOUN,3459,296,0.08557386527898236,True,0.7147740721702576,8.783699989318848,8.881975173950195
move,496,2912,VERB,3408,496,0.14553990610328638,True,0.8622986674308777,8.561942100524902,9.952608108520508
return,885,2498,VERB,3383,885,0.2616021282885013,True,0.8736791610717773,9.156051635742188,8.94631576538086
report,1483,1680,VERB,3163,1483,0.46885867846980717,True,0.8139499425888062,8.19658088684082,9.153655052185059
function,2909,177,NOUN,3086,177,0.057355800388852886,True,0.791849672794342,8.733641624450684,8.350272178649902
claim,1083,1938,VERB,3021,1083,0.3584905660377358,True,0.8525654077529907,8.176015853881836,9.330738067626953
influence,1827,1194,NOUN,3021,1194,0.3952333664349553,True,0.7965483665466309,7.561831474304199,8.689945220947266
issue,2006,923,NOUN,2929,923,0.31512461590986685,True,0.585064709186554,8.798117637634277,9.17236614227295
value,2635,192,NOUN,2827,192,0.06791651927838699,True,0.6640346050262451,8.254910469055176,9.087811470031738
rate,2648,163,NOUN,2811,163,0.057986481679117755,True,0.6321595907211304,8.391412734985352,9.251838684082031
meet,929,1819,VERB,2748,929,0.3380640465793304,True,0.725292444229126,8.184768676757812,9.799016952514648
need,891,1839,VERB,2730,891,0.3263736263736264,True,0.83097243309021,8.433335304260254,9.744643211364746
plan,1828,892,NOUN,2720,892,0.32794117647058824,True,0.8249046206474304,8.09473705291748,9.488980293273926
attack,1751,928,NOUN,2679,928,0.3463979096677865,True,0.8180996775627136,8.465167999267578,9.420976638793945
range,2193,455,NOUN,2648,455,0.17182779456193353,True,0.7830653190612793,9.18997859954834,9.41955852508545
think,669,1972,VERB,2641,669,0.2533131389625142,True,0.8495025634765625,8.765649795532227,10.537474632263184
act,1488,1149,NOUN,2637,1149,0.43572241183162685,True,0.8160516023635864,9.356889724731445,9.84752082824707
attempt,1475,1106,NOUN,2581,1106,0.42851607903913214,True,0.8561261892318726,8.853411674499512,9.08578109741211
view,1875,696,NOUN,2571,696,0.2707117852975496,True,0.7216997146606445,8.795671463012695,9.551239013671875
bear,407,2130,VERB,2537,407,0.1604256996452503,True,0.5900302529335022,9.761775970458984,10.244503021240234
note,905,1599,VERB,2504,905,0.36142172523961663,True,0.7148060202598572,8.739662170410156,9.805973052978516
reach,130,2318,VERB,2448,130,0.05310457516339869,True,0.853943407535553,8.780385971069336,9.709501266479492
occur,497,1921,VERB,2418,497,0.2055417700578991,True,0.8905704021453857,7.640913963317871,9.271677017211914
trade,2075,332,NOUN,2407,332,0.13793103448275862,True,0.8732138276100159,7.663651943206787,8.76693344116211
structure,2271,136,NOUN,2407,136,0.05650186954715413,True,0.816622257232666,7.809469223022461,6.947019100189209
help,454,1944,VERB,2398,454,0.18932443703085905,True,0.7675706148147583,8.173148155212402,9.709487915039062
hand,2087,285,NOUN,2372,285,0.12015177065767285,True,0.6766829490661621,9.775307655334473,10.49167537689209
title,1805,561,NOUN,2366,561,0.2371090448013525,True,0.6584451794624329,9.243125915527344,8.063240051269531
pass,530,1834,VERB,2364,530,0.22419627749576987,True,0.8337558507919312,9.703509330749512,9.927984237670898
age,2234,119,NOUN,2353,119,0.05057373565660858,True,0.7771143913269043,9.792550086975098,10.115966796875
head,1869,450,NOUN,2319,450,0.19404915912031048,True,0.7262959480285645,9.612712860107422,10.479472160339355
list,1607,681,NOUN,2288,681,0.29763986013986016,True,0.6898254752159119,8.477632522583008,9.579916000366211
vote,1616,665,NOUN,2281,665,0.2915387987724682,True,0.8359314203262329,8.81743335723877,9.138092041015625
sign,869,1384,VERB,2253,869,0.3857079449622725,True,0.7065500020980835,8.230554580688477,9.16697883605957
turn,746,1507,VERB,2253,746,0.33111407012871724,True,0.7885627150535583,8.913962364196777,10.206013679504395
speak,125,2118,VERB,2243,125,0.05572893446277307,True,0.9706344604492188,9.853738784790039,10.557477951049805
air,1918,293,NOUN,2211,293,0.13251922207146088,True,0.5066810846328735,8.797834396362305,8.904379844665527
practice,1802,398,NOUN,2200,398,0.1809090909090909,True,0.8292427062988281,7.936220645904541,9.205516815185547
house,1939,253,NOUN,2192,253,0.11541970802919709,True,0.7703497409820557,8.976978302001953,9.737832069396973
ship,1998,191,NOUN,2189,191,0.08725445408862495,True,0.7806209921836853,8.1218900680542,9.225427627563477
fall,795,1374,VERB,2169,795,0.3665283540802213,True,0.8869237899780273,9.53023910522461,9.837791442871094
star,1645,519,NOUN,2164,519,0.23983364140480593,True,0.595393180847168,8.345459938049316,9.623083114624023
operate,377,1760,VERB,2137,377,0.17641553579784744,True,0.7760950326919556,7.869723796844482,9.950338363647461
date,1572,562,NOUN,2134,562,0.2633552014995314,True,0.8437814116477966,10.202427864074707,9.923731803894043
research,1970,150,NOUN,2120,150,0.07075471698113207,True,0.9073399305343628,7.71574068069458,8.803406715393066
market,1998,108,NOUN,2106,108,0.05128205128205128,True,0.6352443099021912,7.849181175231934,8.114870071411133
offer,363,1729,VERB,2092,363,0.17351816443594648,True,0.8336577415466309,8.355779647827148,9.598010063171387
project,1828,210,NOUN,2038,210,0.10304219823356231,True,0.7365193367004395,7.801006317138672,9.210363388061523
kill,262,1769,VERB,2031,262,0.12900049236829148,True,0.861524760723114,8.587665557861328,9.623751640319824
test,1581,447,NOUN,2028,447,0.22041420118343194,True,0.8794705867767334,7.451663494110107,8.11122989654541
consist,680,1308,VERB,1988,680,0.3420523138832998,True,0.9719038009643555,8.481700897216797,9.600217819213867
open,479,1440,VERB,1919,479,0.24960917144346015,True,0.8471915125846863,8.296364784240723,9.015265464782715
train,1274,612,NOUN,1886,612,0.3244962884411453,True,0.8857178688049316,8.676958084106445,8.804134368896484
share,763,1103,VERB,1866,763,0.40889603429796356,True,0.812892496585846,9.37624454498291,9.306105613708496
estimate,497,1368,VERB,1865,497,0.2664879356568365,True,0.7510089874267578,7.650815010070801,8.932347297668457
regard,354,1500,VERB,1854,354,0.19093851132686085,True,0.7198408842086792,9.157363891601562,10.509980201721191
rise,1016,835,NOUN,1851,835,0.451107509454349,True,0.8795723915100098,9.46129035949707,9.675920486450195
cover,561,1288,VERB,1849,561,0.3034072471606274,True,0.7752044200897217,8.728715896606445,9.68348503112793
argue,129,1715,VERB,1844,129,0.06995661605206074,True,0.9184169769287109,7.8865532875061035,8.527320861816406
experience,1255,585,NOUN,1840,585,0.3179347826086957,True,0.7444648742675781,7.526950836181641,9.668150901794434
measure,859,946,VERB,1805,859,0.4759002770083102,True,0.7935608625411987,8.593774795532227,8.879791259765625
object,1457,348,NOUN,1805,348,0.192797783933518,True,0.9276922941207886,8.265238761901855,9.473130226135254
rank,888,910,VERB,1798,888,0.4938820912124583,True,0.7568416595458984,9.377339363098145,9.320687294006348
size,1555,235,NOUN,1790,235,0.13128491620111732,True,0.8694590330123901,8.169380187988281,8.908138275146484
code,1648,95,NOUN,1743,95,0.05450372920252438,True,0.9055486917495728,8.227251052856445,8.057374000549316
break,426,1286,VERB,1712,426,0.2488317757009346,True,0.8988546133041382,8.692671775817871,9.576554298400879
associate,192,1510,VERB,1702,192,0.1128084606345476,True,0.6330703496932983,8.629398345947266,8.394158363342285
benefit,1388,265,NOUN,1653,265,0.1603145795523291,True,0.6348433494567871,10.655909538269043,7.606843948364258
plant,1513,130,NOUN,1643,130,0.07912355447352404,True,0.802571713924408,8.442401885986328,8.789026260375977
fire,1083,554,NOUN,1637,554,0.33842394624312766,True,0.7546929717063904,8.101407051086426,9.427770614624023
declare,435,1198,VERB,1633,435,0.26638089406001225,True,0.6688753366470337,7.886256217956543,10.444927215576172
face,777,852,VERB,1629,777,0.47697974217311234,True,0.7524906396865845,9.339727401733398,10.288054466247559
fight,532,1090,VERB,1622,532,0.3279901356350185,True,0.9037302732467651,8.193511009216309,9.108768463134766
account,1278,330,NOUN,1608,330,0.20522388059701493,True,0.8414477109909058,8.962140083312988,8.07877254486084
draw,413,1180,VERB,1593,413,0.25925925925925924,True,0.8743680715560913,9.290668487548828,9.87038803100586
stage,1413,171,NOUN,1584,171,0.10795454545454546,True,0.6806605458259583,8.763130187988281,9.354300498962402
travel,547,1026,VERB,1573,547,0.3477431659249841,True,0.8874549865722656,8.102092742919922,9.300464630126953
defeat,446,1118,VERB,1564,446,0.2851662404092072,True,0.7963116765022278,8.260555267333984,9.869617462158203
gain,271,1289,VERB,1560,271,0.1737179487179487,True,0.770135760307312,8.010625839233398,9.354109764099121
campaign,1455,105,NOUN,1560,105,0.0673076923076923,True,0.8562544584274292,8.129583358764648,7.837082862854004
charge,1051,507,NOUN,1558,507,0.32541720154043646,True,0.755967378616333,9.239742279052734,9.711026191711426
present,236,1315,VERB,1551,236,0.1521598968407479,True,0.7718161344528198,9.802742004394531,9.94892406463623
focus,502,1042,VERB,1544,502,0.32512953367875647,True,0.8560112714767456,7.487069129943848,8.930874824523926
launch,437,1102,VERB,1539,437,0.2839506172839506,True,0.7886632084846497,7.443195343017578,8.797974586486816
amount,1390,147,NOUN,1537,147,0.09564085881587508,True,0.7459354996681213,9.180341720581055,9.033852577209473
approach,1106,427,NOUN,1533,427,0.2785388127853881,True,0.7603366374969482,7.774007797241211,9.47724723815918
sound,1227,303,NOUN,1530,303,0.1980392156862745,True,0.9532485008239746,7.977548122406006,9.296316146850586
link,816,698,NOUN,1514,698,0.4610303830911493,True,0.7812804579734802,8.357894897460938,9.305021286010742
lie,159,1345,VERB,1504,159,0.10571808510638298,True,0.8239301443099976,9.331185340881348,10.518892288208008
center,1253,249,NOUN,1502,249,0.16577896138482023,True,0.6745510101318359,8.961013793945312,8.443912506103516
figure,1365,117,NOUN,1482,117,0.07894736842105263,True,0.8513014316558838,8.927699089050293,10.144882202148438
manage,579,901,VERB,1480,579,0.3912162162162162,True,0.5711967349052429,8.642959594726562,9.887643814086914
color,1341,139,NOUN,1480,139,0.09391891891891892,True,0.7886570692062378,8.114812850952148,7.480157375335693
read,372,1108,VERB,1480,372,0.25135135135135134,True,0.855040431022644,7.97200345993042,9.00369644165039
cost,1256,212,NOUN,1468,212,0.1444141689373297,True,0.9142506122589111,8.019828796386719,9.150655746459961
speed,1361,107,NOUN,1468,107,0.07288828337874659,True,0.8886229991912842,7.6931633949279785,9.766392707824707
choose,146,1321,VERB,1467,146,0.09952283571915474,True,0.9353556632995605,9.3369779586792,10.061699867248535
understand,599,866,VERB,1465,599,0.4088737201365188,True,0.8135384321212769,7.497341156005859,8.974844932556152
border,1298,166,NOUN,1464,166,0.1133879781420765,True,0.7497866153717041,7.61046028137207,9.790590286254883
limit,758,701,NOUN,1459,701,0.48046607265250174,True,0.7536089420318604,7.411961555480957,8.70376205444336
ground,1361,81,NOUN,1442,81,0.05617198335644938,True,0.8432505130767822,9.384615898132324,7.864531517028809
award,718,715,NOUN,1433,715,0.4989532449406839,True,0.71417236328125,9.385248184204102,9.883845329284668
race,1358,73,NOUN,1431,73,0.05101327742837177,True,0.9158015251159668,9.213845252990723,9.105687141418457
mark,377,1048,VERB,1425,377,0.26456140350877194,True,0.7787342071533203,8.275790214538574,9.303128242492676
teach,625,780,VERB,1405,625,0.44483985765124556,True,0.8008519411087036,7.785159587860107,8.899592399597168
visit,420,964,VERB,1384,420,0.30346820809248554,True,0.8105216026306152,7.6247124671936035,9.076415061950684
subject,1244,135,NOUN,1379,135,0.09789702683103699,True,0.7774025201797485,9.043745040893555,7.84244441986084
host,557,816,VERB,1373,557,0.40568099053168244,True,0.7619305849075317,9.143575668334961,9.654085159301758
drive,416,949,VERB,1365,416,0.3047619047619048,True,0.8203026652336121,8.824278831481934,10.183302879333496
lack,860,494,NOUN,1354,494,0.36484490398818314,True,0.8879585266113281,7.015895843505859,7.7307538986206055
stand,325,1016,VERB,1341,325,0.24235645041014167,True,0.9176682233810425,9.561544418334961,9.867039680480957
depend,116,1212,VERB,1328,116,0.08734939759036145,True,0.9125860929489136,10.340265274047852,10.436775207519531
feel,340,981,VERB,1321,340,0.2573807721423164,True,0.7426067590713501,8.497537612915039,9.42045783996582
question,1058,255,NOUN,1313,255,0.19421172886519422,True,0.8015897274017334,8.273799896240234,9.133803367614746
tell,79,1229,VERB,1308,79,0.06039755351681957,True,0.9006854891777039,9.388694763183594,9.919835090637207
divide,83,1224,VERB,1307,83,0.06350420811017597,True,0.7878168821334839,7.723199367523193,8.971243858337402
fail,92,1212,VERB,1304,92,0.0705521472392638,True,0.8507294654846191,8.385507583618164,8.596647262573242
reference,1114,186,NOUN,1300,186,0.14307692307692307,True,0.9067465662956238,8.717398643493652,8.770234107971191
supply,899,397,NOUN,1296,397,0.30632716049382713,True,0.8132122755050659,8.030073165893555,8.454331398010254
access,1066,211,NOUN,1277,211,0.16523101018010963,True,0.8917006254196167,7.72624397277832,7.859427452087402
signal,1126,136,NOUN,1262,136,0.10776545166402536,True,0.8336896896362305,7.806707382202148,8.440336227416992
learn,146,1113,VERB,1259,146,0.11596505162827642,True,0.8762907981872559,7.198119163513184,8.965049743652344
translate,655,595,NOUN,1250,595,0.476,True,0.806039571762085,6.995285511016846,9.14684009552002
display,500,746,VERB,1246,500,0.4012841091492777,True,0.8173691034317017,8.29373550415039,9.596882820129395
file,951,293,NOUN,1244,293,0.23553054662379422,True,0.5798207521438599,8.380121231079102,9.029439926147461
derive,127,1115,VERB,1242,127,0.10225442834138486,True,0.856246829032898,7.230093479156494,9.2750825881958
paint,865,375,NOUN,1240,375,0.3024193548387097,True,0.8490310311317444,7.812489986419678,8.291337966918945
address,540,693,VERB,1233,540,0.43795620437956206,True,0.7997400760650635,7.475715160369873,8.88090991973877
deal,665,565,NOUN,1230,565,0.45934959349593496,True,0.7912182807922363,9.615290641784668,9.751126289367676
conflict,1107,118,NOUN,1225,118,0.0963265306122449,True,0.8570154905319214,7.571036338806152,8.126835823059082
target,871,353,NOUN,1224,353,0.2883986928104575,True,0.8600314259529114,8.042269706726074,8.80160140991211
look,134,1088,VERB,1222,134,0.10965630114566285,True,0.8472975492477417,8.132183074951172,10.467236518859863
spend,185,1014,VERB,1199,185,0.1542952460383653,True,0.7298797369003296,6.470669746398926,10.078545570373535
fund,841,354,NOUN,1195,354,0.29623430962343095,True,0.848349928855896,8.103851318359375,8.741630554199219
shoot,692,499,NOUN,1191,499,0.418975650713686,True,0.9401647448539734,9.076935768127441,9.284911155700684
raise,119,1071,VERB,1190,119,0.1,True,0.9044256210327148,8.956605911254883,9.476615905761719
cross,680,504,NOUN,1184,504,0.42567567567567566,True,0.812358021736145,8.209748268127441,9.173602104187012
seat,1109,71,NOUN,1180,71,0.06016949152542373,True,0.817999005317688,9.044594764709473,8.067646026611328
demand,716,463,NOUN,1179,463,0.3927056827820187,True,0.8158292174339294,7.639411926269531,8.616276741027832
decline,534,634,VERB,1168,534,0.4571917808219178,True,0.8060431480407715,7.6856184005737305,9.745866775512695
concern,763,403,NOUN,1166,403,0.34562607204116635,True,0.607927680015564,8.138519287109375,9.510893821716309
document,851,311,NOUN,1162,311,0.2676419965576592,True,0.6644132137298584,7.588126182556152,8.332273483276367
sense,1087,66,NOUN,1153,66,0.05724197745013009,True,0.7803168892860413,8.308058738708496,8.575705528259277
sport,1080,66,NOUN,1146,66,0.05759162303664921,True,0.8405969142913818,9.015613555908203,9.309685707092285
capture,205,932,VERB,1137,205,0.1802990325417766,True,0.8886234760284424,8.225239753723145,8.860553741455078
track,913,221,NOUN,1134,221,0.1948853615520282,True,0.8031220436096191,9.028595924377441,8.227462768554688
survive,258,875,VERB,1133,258,0.22771403353927624,True,0.8829174041748047,8.534295082092285,8.875642776489258
command,831,296,NOUN,1127,296,0.2626441881100266,True,0.8217613697052002,8.847562789916992,10.215446472167969
shape,736,388,NOUN,1124,388,0.34519572953736655,True,0.757857084274292,7.573713302612305,9.501306533813477
mention,186,936,VERB,1122,186,0.1657754010695187,True,0.8339276909828186,7.8851318359375,9.339381217956543
score,657,464,NOUN,1121,464,0.41391614629794826,True,0.80739426612854,9.336323738098145,10.515480995178223
rest,916,195,NOUN,1111,195,0.17551755175517553,True,0.733976423740387,9.01028823852539,9.712806701660156
cut,379,729,VERB,1108,379,0.34205776173285196,True,0.9100819826126099,8.209117889404297,8.825374603271484
love,760,347,NOUN,1107,347,0.3134598012646793,True,0.8580479621887207,8.249683380126953,9.914178848266602
store,579,528,NOUN,1107,528,0.47696476964769646,True,0.7010005712509155,8.538677215576172,8.956932067871094
conduct,192,914,VERB,1106,192,0.1735985533453888,True,0.7505940198898315,8.076921463012695,9.764355659484863
board,1017,74,NOUN,1091,74,0.06782768102658111,True,0.8144955635070801,9.152668952941895,9.027738571166992
reform,880,211,NOUN,1091,211,0.1934005499541705,True,0.8808003067970276,7.441225528717041,7.672673225402832
grant,281,807,VERB,1088,281,0.25827205882352944,True,0.7714533805847168,8.709635734558105,8.93507194519043
branch,1022,65,NOUN,1087,65,0.05979760809567617,True,0.8083341121673584,9.21274185180664,9.495259284973145
hit,443,641,VERB,1084,443,0.4086715867158672,True,0.849107563495636,9.414579391479492,10.16314697265625
risk,1003,79,NOUN,1082,79,0.07301293900184842,True,0.890128493309021,7.454325199127197,8.005586624145508
vary,462,617,VERB,1079,462,0.4281742354031511,True,0.8854097723960876,7.991764545440674,9.418560981750488
suffer,161,904,VERB,1065,161,0.1511737089201878,True,0.8186067938804626,7.784750938415527,9.958639144897461
transfer,453,607,VERB,1060,453,0.42735849056603775,True,0.7999162077903748,7.155582904815674,8.90396785736084
arrive,75,984,VERB,1059,75,0.0708215297450425,True,0.8657152652740479,7.148557186126709,8.589484214782715
phase,987,67,NOUN,1054,67,0.0635673624288425,True,0.7586145401000977,7.935868740081787,7.920817852020264
flow,566,481,NOUN,1047,481,0.4594078319006686,True,0.8710229396820068,7.420478820800781,9.600142478942871
spread,410,634,VERB,1044,410,0.39272030651340994,True,0.9621384143829346,7.754707336425781,8.076128005981445
damage,675,337,NOUN,1012,337,0.33300395256917,True,0.8157734870910645,7.694127082824707,9.27588176727295
stop,244,756,VERB,1000,244,0.244,True,0.8647773265838623,8.234457015991211,9.01754379272461
review,792,206,NOUN,998,206,0.20641282565130262,True,0.8444902896881104,9.23412036895752,9.017937660217285
fuel,865,124,NOUN,989,124,0.12537917087967643,True,0.785559892654419,7.066023826599121,7.808537483215332
contribute,53,928,VERB,981,53,0.05402650356778797,True,0.9125719666481018,7.9657769203186035,9.023420333862305
heat,813,164,NOUN,977,164,0.16786079836233367,True,0.9064652919769287,6.48968505859375,6.788206577301025
print,440,533,VERB,973,440,0.4522096608427544,True,0.8352259397506714,8.326035499572754,8.636029243469238
transport,670,301,NOUN,971,301,0.309989701338826,True,0.8479458093643188,7.945552349090576,9.006407737731934
match,523,441,NOUN,964,441,0.4574688796680498,True,0.8211544752120972,9.39515209197998,9.507758140563965
close,198,762,VERB,960,198,0.20625,True,0.8435543775558472,9.421905517578125,8.853206634521484
step,796,162,NOUN,958,162,0.16910229645093947,True,0.7491168975830078,8.133445739746094,9.241533279418945
income,890,54,NOUN,944,54,0.057203389830508475,True,0.37965843081474304,7.7265625,8.956263542175293
experiment,822,115,NOUN,937,115,0.12273212379935966,True,0.7777181267738342,6.811532974243164,6.758044242858887
manufacture,524,411,NOUN,935,411,0.439572192513369,True,0.8557312488555908,8.170701026916504,9.234278678894043
string,778,152,NOUN,930,152,0.16344086021505377,True,0.9516404867172241,8.026773452758789,8.943428039550781
generate,51,877,VERB,928,51,0.05495689655172414,True,0.7781903743743896,7.012825965881348,9.381689071655273
contrast,741,183,NOUN,924,183,0.19805194805194806,True,0.8371264934539795,8.32977294921875,8.179630279541016
mass,861,56,NOUN,917,56,0.061068702290076333,True,0.8828745484352112,8.552778244018555,9.281556129455566
exchange,756,161,NOUN,917,161,0.17557251908396945,True,0.888201892375946,8.567743301391602,8.877677917480469
contract,758,158,NOUN,916,158,0.17248908296943233,True,0.7387396693229675,7.767716407775879,8.67475414276123
tend,52,864,VERB,916,52,0.056768558951965066,True,0.9411099553108215,7.0834527015686035,7.996246814727783
surroundings,88,825,VERB,913,88,0.0963855421686747,True,0.8675949573516846,7.405007839202881,10.012155532836914
arm,862,51,NOUN,913,51,0.05585980284775466,True,0.7472409009933472,8.831204414367676,9.970442771911621
compound,814,98,NOUN,912,98,0.1074561403508772,True,0.8393528461456299,7.712621688842773,8.842360496520996
tour,725,184,NOUN,909,184,0.20242024202420242,True,0.8034055829048157,7.520610332489014,8.174262046813965
drop,217,686,VERB,903,217,0.24031007751937986,True,0.8373714685440063,8.17401123046875,9.850655555725098
fly,124,776,VERB,900,124,0.13777777777777778,True,0.9556443095207214,9.331043243408203,9.497137069702148
finish,153,744,VERB,897,153,0.1705685618729097,True,0.8260939121246338,9.205528259277344,10.479618072509766
wear,101,795,VERB,896,101,0.11272321428571429,True,0.918936014175415,9.4410400390625,10.03697681427002
purchase,260,631,VERB,891,260,0.29180695847362514,True,0.8448036313056946,8.014522552490234,9.311785697937012
block,617,274,NOUN,891,274,0.3075196408529742,True,0.789040207862854,8.1570405960083,8.570606231689453
average,705,172,NOUN,877,172,0.1961231470923603,True,0.7358513474464417,8.812155723571777,9.409038543701172
fish,792,84,NOUN,876,84,0.0958904109589041,True,0.9223394393920898,7.107178688049316,7.540890216827393
copy,723,150,NOUN,873,150,0.1718213058419244,True,0.7974878549575806,9.15439510345459,8.434481620788574
aim,318,554,VERB,872,318,0.3646788990825688,True,0.8167077898979187,9.686248779296875,9.880895614624023
pair,776,94,NOUN,870,94,0.10804597701149425,True,0.8464066982269287,9.218124389648438,7.9947428703308105
emerge,57,811,VERB,868,57,0.06566820276497695,True,0.8307795524597168,7.061469078063965,8.765463829040527
construct,89,775,VERB,864,89,0.10300925925925926,True,0.7303693294525146,7.126920700073242,9.866647720336914
convert,111,749,VERB,860,111,0.12906976744186047,True,0.856387734413147,7.537608623504639,8.740763664245605
hear,214,639,VERB,853,214,0.2508792497069168,True,0.6945028901100159,7.917984485626221,9.755638122558594
reveal,69,782,VERB,851,69,0.08108108108108109,True,0.8971644639968872,7.978405475616455,8.97497272491455
contact,733,117,NOUN,850,117,0.1376470588235294,True,0.8166800141334534,7.643651485443115,7.525711536407471
press,626,209,NOUN,835,209,0.2502994011976048,True,0.6890252828598022,8.385709762573242,9.285666465759277
root,741,91,NOUN,832,91,0.109375,True,0.7800612449645996,8.468461990356445,6.866535663604736
dispute,547,282,NOUN,829,282,0.3401688781664656,True,0.7455612421035767,7.856339454650879,8.567537307739258
wind,704,121,NOUN,825,121,0.14666666666666667,True,0.8731850385665894,8.608976364135742,10.642091751098633
ally,458,355,NOUN,813,355,0.43665436654366546,True,0.73737633228302,9.336477279663086,9.195785522460938
